host_id,longitude,minimum_nights,calculated_host_listings_count,availability_365,neighbourhood_encoded,room_type_encoded
266371525.0,-73.92295,11.0,1.0,176.0,21.0,0.0
126449349.0,-73.98866,1.0,2.0,159.0,23.0,1.0
217642173.0,-73.99994,11.0,2.0,140.0,7.0,0.0
24674100.0,-73.97997,11.0,1.0,54.0,26.0,1.0
971075.0,-73.94174,3.0,2.0,38.0,2.0,0.0
16591072.0,-73.98899,1.0,1.0,0.0,38.0,1.0
24037775.0,-73.9946,4.0,1.0,0.0,14.0,1.0
36573037.0,-73.91744,1.0,2.0,344.0,18.0,0.0
23589288.0,-73.9574,3.0,1.0,0.0,6.0,0.0
47187850.0,-73.99504,3.0,1.0,0.0,7.0,1.0
41499146.0,-73.95528,2.0,1.0,18.0,2.0,1.0
67677095.0,-73.96605,3.0,1.0,0.0,8.0,0.0
5889721.0,-74.02268,1.0,2.0,339.0,90.0,0.0
1272997.0,-73.95248,2.0,1.0,9.0,20.0,0.0
51501835.0,-73.99435,11.0,31.0,339.0,7.0,1.0
265152.0,-73.9774,3.0,3.0,0.0,13.0,0.0
11542120.0,-73.99473,1.0,1.0,0.0,52.0,0.0
39395975.0,-73.92726,1.0,1.0,16.0,18.0,1.0
140997060.0,-73.98532,3.0,2.0,0.0,8.0,0.0
6263540.0,-74.00572,5.0,1.0,0.0,11.0,1.0
30283594.0,-73.9996,11.0,121.0,364.0,7.0,1.0
8455776.0,-73.95033,1.0,2.0,97.0,2.0,0.0
6725302.0,-73.988,2.0,1.0,0.0,7.0,1.0
41177070.0,-73.94432,3.0,2.0,66.0,12.0,1.0
8951505.0,-73.9753,2.0,1.0,55.0,19.0,1.0
19303369.0,-73.92348,11.0,37.0,32.0,18.0,0.0
4454849.0,-73.99203,2.0,1.0,0.0,7.0,1.0
158739.0,-73.94356,2.0,2.0,81.0,24.0,0.0
103281721.0,-74.08206,1.0,1.0,0.0,93.0,0.0
156948703.0,-73.87336,1.0,6.0,351.0,103.0,0.0
3263559.0,-73.98159,3.0,1.0,5.0,8.0,1.0
11762397.0,-73.99331,2.0,1.0,112.0,23.0,1.0
2948760.0,-73.96651,3.0,1.0,0.0,3.0,1.0
14010411.0,-73.96423,3.0,1.0,0.0,29.0,0.0
219517861.0,-74.01183,2.0,327.0,333.0,43.0,1.0
245258532.0,-73.83101,2.0,2.0,6.0,116.0,0.0
153900772.0,-73.92116,2.0,1.0,0.0,6.0,0.0
114477998.0,-73.94664,2.0,4.0,237.0,4.0,0.0
10771238.0,-73.95289,2.0,3.0,188.0,2.0,0.0
79105834.0,-73.93405,1.0,9.0,301.0,25.0,0.0
16098958.0,-73.9659,11.0,96.0,310.0,8.0,1.0
256581747.0,-73.9426,11.0,3.0,364.0,12.0,0.0
11403548.0,-73.95697,2.0,1.0,30.0,12.0,1.0
10737943.0,-73.97623,11.0,10.0,365.0,8.0,0.0
150891854.0,-73.9369,3.0,1.0,0.0,6.0,0.0
268757078.0,-73.94915,1.0,2.0,171.0,54.0,0.0
4043259.0,-73.95712,2.0,2.0,120.0,20.0,0.0
26806527.0,-73.98069,1.0,1.0,0.0,68.0,2.0
10663089.0,-73.95684,3.0,1.0,0.0,22.0,0.0
2871975.0,-73.96405,5.0,1.0,31.0,12.0,0.0
105225699.0,-73.79465,3.0,2.0,174.0,37.0,1.0
4413909.0,-73.99074,3.0,1.0,0.0,38.0,1.0
120890372.0,-73.90755,7.0,1.0,271.0,21.0,1.0
5744488.0,-73.94726,4.0,1.0,0.0,6.0,0.0
153568512.0,-73.99477,1.0,1.0,360.0,7.0,1.0
30283594.0,-73.992,11.0,121.0,349.0,14.0,1.0
50855262.0,-73.87853,5.0,3.0,0.0,81.0,0.0
21267483.0,-73.98028,1.0,1.0,0.0,8.0,1.0
205031545.0,-73.96515,11.0,49.0,251.0,1.0,1.0
18277294.0,-73.93544,8.0,1.0,0.0,15.0,0.0
229431423.0,-73.91608,1.0,1.0,89.0,15.0,0.0
16000650.0,-73.97807,5.0,1.0,0.0,16.0,1.0
2856748.0,-73.97844,11.0,49.0,311.0,5.0,1.0
153044885.0,-73.92879,3.0,1.0,17.0,6.0,1.0
11366961.0,-73.98252,1.0,1.0,0.0,68.0,1.0
245631422.0,-73.97994,11.0,1.0,352.0,8.0,1.0
11918958.0,-73.96123,1.0,1.0,0.0,15.0,0.0
44881523.0,-73.94695,3.0,1.0,0.0,2.0,1.0
32576167.0,-73.98606,1.0,1.0,0.0,1.0,0.0
219517861.0,-73.97458,2.0,327.0,159.0,5.0,1.0
1223359.0,-73.94358,3.0,1.0,329.0,2.0,0.0
15899162.0,-73.95845,7.0,1.0,0.0,20.0,1.0
46253884.0,-73.89678,2.0,1.0,318.0,100.0,1.0
12267269.0,-73.96466,3.0,1.0,11.0,29.0,1.0
56905821.0,-73.97827,2.0,1.0,0.0,8.0,0.0
28601986.0,-73.93502,3.0,1.0,0.0,4.0,1.0
5944076.0,-73.95263,2.0,1.0,251.0,24.0,0.0
40516440.0,-73.9558,4.0,1.0,341.0,73.0,0.0
23612276.0,-73.95436,7.0,1.0,213.0,2.0,0.0
111298791.0,-73.93432,3.0,1.0,0.0,30.0,0.0
113356258.0,-73.94726,1.0,1.0,0.0,28.0,0.0
24094081.0,-73.93174,1.0,1.0,0.0,21.0,0.0
516015.0,-73.95686,5.0,1.0,0.0,12.0,0.0
66269338.0,-73.88818,1.0,4.0,300.0,83.0,0.0
156958091.0,-73.90639,1.0,3.0,0.0,21.0,0.0
50949024.0,-73.92693,2.0,1.0,0.0,21.0,0.0
47718147.0,-73.94327,1.0,1.0,176.0,6.0,1.0
4070519.0,-73.95098,2.0,1.0,0.0,12.0,0.0
244082709.0,-73.76993,1.0,7.0,177.0,152.0,0.0
18674671.0,-73.91852,2.0,1.0,0.0,21.0,0.0
793717.0,-73.95593,3.0,1.0,314.0,12.0,1.0
43976299.0,-73.94582,1.0,1.0,0.0,2.0,1.0
25039950.0,-73.9387,6.0,2.0,0.0,12.0,0.0
11307033.0,-73.97753,1.0,2.0,22.0,19.0,0.0
60105727.0,-74.00303,11.0,2.0,12.0,11.0,1.0
10711342.0,-73.99012,5.0,1.0,0.0,79.0,1.0
50144728.0,-73.95044,2.0,1.0,0.0,2.0,1.0
973438.0,-73.94362,2.0,1.0,254.0,12.0,0.0
46953097.0,-73.91337,2.0,1.0,173.0,72.0,0.0
14942902.0,-73.9651,5.0,1.0,358.0,22.0,0.0
196211856.0,-73.98023,5.0,1.0,0.0,8.0,1.0
7592992.0,-73.96987,1.0,1.0,0.0,29.0,0.0
9727058.0,-73.95178,3.0,1.0,280.0,2.0,1.0
22534862.0,-73.85605,1.0,1.0,341.0,87.0,0.0
1289635.0,-73.95604,5.0,1.0,16.0,25.0,1.0
464506.0,-73.99752,3.0,2.0,64.0,9.0,0.0
219517861.0,-74.00515,11.0,327.0,333.0,43.0,1.0
28455413.0,-73.91525,1.0,2.0,0.0,21.0,0.0
18882408.0,-73.98602,3.0,1.0,0.0,1.0,0.0
983477.0,-73.95277,2.0,1.0,0.0,20.0,1.0
259623647.0,-73.95308,4.0,1.0,88.0,2.0,0.0
222549093.0,-73.95702,5.0,3.0,21.0,2.0,0.0
213208277.0,-73.99361,5.0,8.0,333.0,111.0,2.0
82746113.0,-73.96912,1.0,2.0,88.0,8.0,1.0
231704.0,-73.9789,11.0,3.0,357.0,8.0,1.0
43908809.0,-73.9037,1.0,3.0,65.0,31.0,0.0
77300379.0,-73.91788,1.0,1.0,74.0,39.0,1.0
259289556.0,-73.86451,1.0,1.0,48.0,103.0,0.0
33977623.0,-73.96451,5.0,1.0,67.0,12.0,1.0
893136.0,-73.95798,2.0,1.0,0.0,24.0,1.0
213138857.0,-73.9767,3.0,1.0,128.0,8.0,1.0
224489730.0,-73.99935,11.0,2.0,0.0,14.0,1.0
17603414.0,-73.94332,4.0,2.0,156.0,2.0,0.0
219517861.0,-74.00498,11.0,327.0,361.0,43.0,1.0
2222500.0,-73.94935,5.0,2.0,118.0,28.0,0.0
2558779.0,-73.90568,3.0,2.0,321.0,44.0,0.0
4279544.0,-74.00206,4.0,1.0,0.0,52.0,1.0
7475578.0,-73.99731,5.0,2.0,42.0,53.0,0.0
19071455.0,-74.00416,3.0,1.0,0.0,11.0,1.0
53228755.0,-73.9928,1.0,1.0,0.0,7.0,1.0
15322945.0,-73.92744,1.0,1.0,365.0,18.0,0.0
156668591.0,-73.9972,3.0,1.0,14.0,36.0,1.0
219517861.0,-73.98727,11.0,327.0,332.0,71.0,1.0
4126686.0,-73.93118,3.0,1.0,267.0,6.0,1.0
207396117.0,-73.9125,1.0,1.0,157.0,39.0,2.0
16445934.0,-73.94055,4.0,1.0,0.0,25.0,1.0
84071996.0,-73.92705,3.0,1.0,171.0,30.0,0.0
205684793.0,-73.84846,5.0,2.0,0.0,129.0,1.0
189075482.0,-73.89201,1.0,3.0,67.0,84.0,0.0
37907767.0,-73.96043,1.0,1.0,0.0,28.0,0.0
14607718.0,-73.95807,2.0,1.0,257.0,20.0,1.0
1710940.0,-73.99253,1.0,1.0,194.0,7.0,0.0
215884830.0,-74.00403,1.0,4.0,327.0,79.0,0.0
3709510.0,-73.92477,1.0,3.0,146.0,21.0,0.0
219517861.0,-74.00532,11.0,327.0,361.0,43.0,1.0
22057975.0,-73.92535,4.0,1.0,100.0,21.0,1.0
5722995.0,-73.94893,2.0,1.0,77.0,12.0,1.0
134428157.0,-73.94242,11.0,7.0,0.0,6.0,1.0
231858639.0,-73.96102,5.0,1.0,325.0,24.0,1.0
65800377.0,-73.92351,2.0,3.0,33.0,21.0,0.0
50680795.0,-73.94663,8.0,1.0,0.0,2.0,0.0
141931484.0,-73.92898,2.0,3.0,329.0,35.0,0.0
266797970.0,-73.99955,2.0,1.0,146.0,52.0,1.0
403032.0,-73.78954,2.0,1.0,162.0,120.0,1.0
7475363.0,-73.9551,2.0,2.0,259.0,28.0,0.0
2179149.0,-73.92894,4.0,1.0,0.0,6.0,1.0
221213143.0,-74.00064,2.0,9.0,361.0,27.0,1.0
2514859.0,-73.95298,3.0,2.0,0.0,6.0,0.0
263564835.0,-73.98286,11.0,1.0,363.0,1.0,0.0
20631010.0,-73.95424,3.0,1.0,0.0,12.0,1.0
10528287.0,-73.95534,1.0,2.0,208.0,12.0,1.0
4099467.0,-73.98838,1.0,1.0,0.0,23.0,1.0
158215530.0,-73.92463,1.0,2.0,365.0,80.0,0.0
2788934.0,-73.94414,2.0,2.0,60.0,20.0,0.0
221548872.0,-73.99521,2.0,1.0,0.0,7.0,1.0
95886123.0,-73.92293,1.0,2.0,331.0,56.0,0.0
157666408.0,-73.95132,4.0,1.0,16.0,54.0,0.0
54043278.0,-73.95677,3.0,1.0,0.0,6.0,0.0
119029523.0,-74.02942,5.0,3.0,312.0,75.0,1.0
3598494.0,-73.99929,2.0,1.0,0.0,11.0,1.0
7379093.0,-73.96746,5.0,2.0,156.0,8.0,1.0
213781715.0,-73.95036,1.0,33.0,180.0,20.0,0.0
220574429.0,-73.99093,11.0,3.0,70.0,50.0,0.0
12579773.0,-73.95117,4.0,1.0,15.0,28.0,0.0
149296548.0,-73.91492,3.0,1.0,63.0,21.0,0.0
160618190.0,-73.81546,11.0,1.0,348.0,46.0,1.0
13126043.0,-73.98447,3.0,2.0,26.0,1.0,0.0
29417590.0,-73.991,1.0,1.0,0.0,14.0,0.0
3404680.0,-73.92832,2.0,1.0,144.0,56.0,0.0
271162941.0,-73.95458,1.0,3.0,330.0,117.0,0.0
25311040.0,-74.01206,7.0,1.0,0.0,79.0,0.0
41407057.0,-73.988,2.0,1.0,0.0,10.0,1.0
9773128.0,-73.9761,11.0,1.0,156.0,16.0,1.0
37731938.0,-73.92375,2.0,1.0,89.0,21.0,0.0
11360525.0,-73.92361,5.0,1.0,0.0,39.0,1.0
7360880.0,-73.9571,1.0,1.0,0.0,6.0,0.0
17271293.0,-73.94031,2.0,1.0,0.0,6.0,1.0
47625541.0,-73.97999,2.0,2.0,1.0,19.0,0.0
120762452.0,-73.97562,11.0,50.0,365.0,5.0,1.0
56710089.0,-73.94375,5.0,1.0,267.0,2.0,1.0
51327044.0,-73.9857,7.0,1.0,0.0,68.0,1.0
117492425.0,-74.08027,4.0,6.0,178.0,41.0,0.0
47515751.0,-73.92563,4.0,2.0,81.0,18.0,0.0
175019394.0,-73.77832,1.0,6.0,177.0,46.0,0.0
24109809.0,-73.93159,1.0,1.0,0.0,56.0,0.0
148102066.0,-73.94396,1.0,4.0,0.0,6.0,0.0
82646321.0,-73.99381,2.0,1.0,9.0,7.0,1.0
264495166.0,-73.95779,2.0,3.0,46.0,2.0,0.0
61585315.0,-73.97737,2.0,1.0,0.0,8.0,0.0
209386156.0,-73.94214,2.0,9.0,9.0,4.0,2.0
23772724.0,-73.9329,11.0,15.0,342.0,4.0,1.0
38119047.0,-74.00736,1.0,2.0,89.0,79.0,0.0
129273512.0,-73.99362,1.0,3.0,336.0,34.0,0.0
65804.0,-73.9882,7.0,2.0,9.0,19.0,1.0
11385753.0,-74.00943,1.0,1.0,0.0,43.0,2.0
202307843.0,-73.95096,2.0,1.0,0.0,6.0,1.0
4938247.0,-73.97925,2.0,1.0,163.0,16.0,0.0
144851882.0,-73.97839,5.0,1.0,0.0,26.0,0.0
1540903.0,-73.91196,1.0,1.0,71.0,49.0,1.0
249929999.0,-73.98816,5.0,1.0,282.0,68.0,1.0
2605064.0,-73.95019,3.0,1.0,338.0,2.0,1.0
151372422.0,-73.99869,2.0,1.0,0.0,27.0,1.0
76931387.0,-73.95479,2.0,1.0,0.0,6.0,1.0
100106209.0,-73.96234,1.0,2.0,303.0,24.0,0.0
23777742.0,-73.94218,11.0,1.0,242.0,2.0,1.0
22659263.0,-73.94888,4.0,1.0,96.0,15.0,1.0
12810839.0,-74.00529,1.0,2.0,0.0,11.0,0.0
23821111.0,-73.99413,2.0,1.0,0.0,52.0,0.0
2558779.0,-73.90716,3.0,2.0,304.0,44.0,0.0
9270927.0,-73.9892,1.0,1.0,0.0,19.0,1.0
1427381.0,-73.95505,2.0,2.0,161.0,12.0,0.0
32209352.0,-73.91303,4.0,2.0,307.0,21.0,0.0
23268312.0,-73.95439,11.0,1.0,15.0,24.0,0.0
94243268.0,-73.92092,1.0,1.0,83.0,21.0,0.0
48100358.0,-73.95939,1.0,3.0,24.0,12.0,0.0
6771594.0,-74.00429,1.0,1.0,0.0,77.0,0.0
2371814.0,-73.99968,6.0,1.0,0.0,33.0,1.0
174805880.0,-74.0325,3.0,1.0,348.0,90.0,1.0
10262386.0,-73.97849,3.0,1.0,47.0,16.0,1.0
27181542.0,-73.94943,11.0,1.0,325.0,28.0,1.0
158330638.0,-73.98946,1.0,1.0,0.0,7.0,0.0
6272532.0,-74.00213,5.0,1.0,0.0,27.0,1.0
21498793.0,-73.95928,3.0,1.0,15.0,15.0,1.0
11418466.0,-73.94867,2.0,1.0,246.0,12.0,0.0
3011547.0,-73.98572,5.0,3.0,333.0,38.0,1.0
5291405.0,-73.9605,2.0,1.0,0.0,3.0,0.0
40632179.0,-73.9407,1.0,3.0,278.0,2.0,0.0
2547347.0,-73.99444,2.0,1.0,326.0,32.0,1.0
87766324.0,-73.9349,2.0,2.0,9.0,6.0,1.0
127925141.0,-73.93017,2.0,1.0,0.0,21.0,0.0
266828681.0,-73.99458,1.0,1.0,189.0,7.0,1.0
5226176.0,-73.96407,5.0,1.0,9.0,12.0,1.0
8838470.0,-73.98749,6.0,1.0,137.0,7.0,1.0
260688089.0,-73.92534,1.0,2.0,147.0,6.0,0.0
163576102.0,-73.9632,11.0,1.0,268.0,22.0,1.0
22620829.0,-73.95829,2.0,1.0,0.0,12.0,0.0
21524809.0,-73.94464,4.0,1.0,55.0,12.0,0.0
178807971.0,-73.97021,2.0,1.0,11.0,1.0,1.0
40085320.0,-73.94399,2.0,2.0,44.0,24.0,0.0
207078295.0,-73.83457,1.0,1.0,364.0,95.0,0.0
135904657.0,-73.94942,2.0,2.0,0.0,2.0,0.0
49489331.0,-73.93293,2.0,1.0,0.0,15.0,0.0
75224005.0,-73.97942,7.0,1.0,11.0,17.0,1.0
21841949.0,-73.95304,7.0,2.0,292.0,15.0,0.0
3532263.0,-73.92244,2.0,4.0,357.0,21.0,1.0
200380610.0,-73.99049,11.0,65.0,339.0,1.0,1.0
148958163.0,-73.85382,1.0,1.0,0.0,88.0,2.0
41514104.0,-73.92562,5.0,1.0,269.0,21.0,1.0
7318649.0,-73.93115,3.0,1.0,249.0,6.0,1.0
39834676.0,-73.94775,3.0,1.0,266.0,15.0,1.0
36481078.0,-74.00472,3.0,1.0,247.0,27.0,1.0
197400421.0,-73.99986,11.0,2.0,333.0,9.0,0.0
640117.0,-73.95605,3.0,5.0,0.0,12.0,0.0
209386156.0,-73.94116,2.0,9.0,3.0,4.0,2.0
199833548.0,-73.9251,1.0,9.0,336.0,39.0,0.0
21888830.0,-74.00402,11.0,1.0,130.0,11.0,1.0
9947836.0,-73.89454,3.0,2.0,22.0,99.0,0.0
26045887.0,-73.9736,1.0,2.0,176.0,5.0,0.0
24464178.0,-73.99433,2.0,1.0,0.0,14.0,1.0
8452639.0,-73.96143,2.0,3.0,362.0,22.0,0.0
6564232.0,-73.93616,2.0,1.0,0.0,2.0,0.0
23262657.0,-73.85025,2.0,2.0,4.0,63.0,1.0
234396332.0,-73.8874,1.0,2.0,143.0,103.0,1.0
51368588.0,-73.95871,3.0,2.0,0.0,28.0,1.0
12881527.0,-73.95002,1.0,1.0,362.0,6.0,1.0
15717497.0,-73.98344,1.0,1.0,0.0,8.0,1.0
5704932.0,-73.88748,2.0,3.0,77.0,144.0,0.0
